DATE,humidity,pressure,radiation,precipitation,temp_mean,temp_min,temp_max,wind_speed
20070803,0.72,1.0225,2.07,0.01,17.9,14.6,23.2,1.4
20070804,0.71,1.0233,3,0,19.3,12.7,25.7,2.9
20070805,0.6,1.0155,3.09,0,22,13.9,29.1,2.2
20070806,0.66,1.0109,2.79,2.42,22.8,16.5,29.7,2.9
20070807,0.89,1.0131,0.9,2.34,18.1,15.6,20.6,2.1
20070808,0.89,1.0136,0.59,7.57,14.9,13.8,17,3.4
20070809,0.88,1.0141,0.62,0.63,13.1,12.5,14.2,3
20070810,0.86,1.0149,0.88,0.24,14.6,12.2,16.7,2.9
20070811,0.88,1.014,1.12,0,17.2,14.8,21.2,1.8
20070812,0.8,1.0112,2.56,0,19.4,14.5,25.7,2.5
20070813,0.76,1.013,2.4,0.03,20.2,15.4,25.4,1.8
20070814,0.77,1.0126,2.32,0,21.1,16.3,26.1,5.2
20070815,0.6,1.0082,2.51,0.01,25.3,19.3,33.1,5.2
20070816,0.71,1.0149,1.24,0.09,18.5,15.5,24.2,4
20070817,0.69,1.0203,1.8,0,16.9,12.6,20.9,3
20070818,0.71,1.017,2.58,0,17.3,13.5,22.8,3.4
20070819,0.78,1.0121,1.92,1.47,16.9,12.9,23,4.8
20070820,0.8,1.0092,1.07,0.28,15.3,13.8,17.9,5.9
20070821,0.9,1.0073,0.64,0.05,14.3,12.8,16.3,3
20070822,0.74,1.0102,2.12,0.13,16.3,11.3,21.7,3.9
20070823,0.73,1.0145,2.37,0,18.5,14.3,24.4,3.1
20070824,0.7,1.0226,2.56,0,19.7,14.2,26.3,1.1
20070825,0.7,1.027,2.61,0,20.6,14.5,27.4,3.1
20070826,0.72,1.0257,2.29,0,20.8,14.7,28,3.6
20070827,0.74,1.0203,2.17,0,21,16.7,27,5.6
20070828,0.85,1.0169,1.02,0.97,16.6,13.7,20.1,6.1
20070829,0.94,1.0137,0.22,2.69,14.4,13.5,15.4,5.6
20070830,0.84,1.0174,1.14,0.22,14.2,11,19.4,3.5
20070831,0.74,1.021,1.86,0,15.5,9.9,19.8,2.2
20070901,0.78,1.0223,1.5,0,15.8,12.3,19.8,2.1
20070902,0.73,1.0202,2.47,0,16.4,11.4,22.5,2.1
20070903,0.82,1.0171,0.74,0.55,14.9,12.3,18.1,2.8
20070904,0.76,1.0232,1.73,0,11.9,8.5,15.5,4.1
20070905,0.72,1.0291,1.95,0,10.6,6.3,16.1,3.2
20070906,0.81,1.0284,0.95,0.01,10.4,5.2,14,3
20070907,0.84,1.0268,0.8,0,13.4,11,16.6,4.8
20070908,0.77,1.0242,2.06,0,14.8,10.2,20.4,3.8
20070909,0.76,1.0209,1.38,0,15.3,11,19.5,2.6
20070910,0.73,1.0189,1.96,0.02,14.8,9.3,20.1,2.6
20070911,0.69,1.0221,1.71,0,13.8,9,18.2,2.8
20070912,0.78,1.0249,2.18,0,12.9,6.3,20.1,5.1
20070913,0.78,1.0232,2.11,0,14.5,8.8,22.1,3.8
20070914,0.75,1.0203,2,0,17.4,12,24.6,1.8
20070915,0.74,1.0234,1.9,0,16.8,12.1,22.1,1.2
20070916,0.78,1.0188,2.06,0,17.1,10.4,24.5,2
20070917,0.81,1.013,1.43,1.78,17.7,13.2,24.7,2.6
20070918,0.82,1.0184,0.95,0.12,12.7,10.4,15.8,2.8
20070919,0.76,1.0255,1.82,0,11.2,7.5,16.6,0.8
20070920,0.74,1.0257,2.02,0,11.7,6,18.6,1.8
20070921,0.73,1.0237,1.84,0,14.4,7.8,22,1.7
20070922,0.74,1.0231,1.84,0,16.1,10.8,23.3,1.7
20070923,0.74,1.0224,1.86,0,16.9,11.7,23.9,2.1
20070924,0.76,1.0176,1.61,0.14,17.7,13.3,24.5,3.6
20070925,0.7,1.0179,1.26,0,13.5,11.3,17.3,3.4
20070926,0.79,1.013,1.19,0.5,11,8.1,14.5,4.1
20070927,0.92,1.0062,0.34,0.46,9.2,8.1,10.4,4.5
20070928,0.84,1.0087,0.38,0.21,10.4,7.8,12.5,3.4
20070929,0.73,1.0171,1.53,0.18,13.3,9.5,17.7,1.3
20070930,0.85,1.0229,0.88,0,14.3,11.7,18.6,3.2
20071001,0.76,1.0226,1.64,0,17.3,12.3,23.7,2.3
20071002,0.82,1.0199,1.15,0,17.5,13.9,22.7,1.5
20071003,0.82,1.0188,1.43,0.03,18.5,13.8,24.9,1.8
20071004,0.84,1.0204,0.83,0.02,18.5,16.6,21.7,4
20071005,0.88,1.0205,0.4,0,16.3,14.1,17.5,5
20071006,0.79,1.0193,1.38,0,14.1,9.6,18.1,2.8
20071007,0.83,1.021,1.58,0,11.5,6.7,17.5,1
20071008,0.82,1.0233,1.46,0,12.1,7.7,18.1,1.6
20071009,0.83,1.0249,1.3,0,11.7,8.1,16.5,2.5
20071010,0.79,1.0222,1.07,0,12.3,8.4,17.4,2.7
20071011,0.86,1.0252,1.09,0,10,7.1,15,3
20071012,0.8,1.0244,1.16,0,10.5,5.6,15.7,2.4
20071013,0.77,1.0241,1.36,0,11.2,6,17.3,4.1
20071014,0.82,1.0234,1.35,0,9.9,5.6,15.2,2
20071015,0.81,1.0215,1.41,0,12.1,7.7,18.7,2.7
20071016,0.81,1.0223,1.31,0,12.4,7.7,19.7,3.2
20071017,0.78,1.021,1.13,0.15,14,9,20.7,2.9
20071018,0.73,1.0289,1.17,0,9.6,3.8,12.8,3.3
20071019,0.76,1.0324,0.71,0,5.5,1.9,10.1,4.3
20071020,0.67,1.0331,1.38,0,4.5,0.1,8.4,4.3
20071021,0.78,1.0293,0.62,0.15,3.2,-0.7,6.6,3.1
20071022,0.7,1.0238,0.89,0,4.5,1,8,3.2
20071023,0.68,1.0203,0.35,0,5.7,4.2,7.3,4.6
20071024,0.71,1.0187,0.31,0,6.6,4.4,8.1,5.9
20071025,0.73,1.0197,0.33,0,7.7,6.6,9,3.6
20071026,0.79,1.0196,0.34,0,7.9,6,9.7,1.9
20071027,0.78,1.0287,0.39,0,8.4,4.3,10.9,0.9
20071028,0.85,1.0252,0.83,0,6.4,2.9,11.1,2.3
20071029,0.79,1.0172,1.02,0,7.9,2.6,14.1,3.5
20071030,0.82,1.0193,0.23,0.16,8,3,10.4,2.5
20071031,0.92,1.0286,0.49,0,4.6,2.1,8.4,2.8
20071101,0.9,1.0322,0.68,0,4.5,2.6,7.2,3.2
20071102,0.87,1.0326,0.89,0,4.8,2,9.8,3.7
20071103,0.82,1.0286,0.98,0,7.3,1.6,12.2,3.4
20071104,0.82,1.0256,0.31,0.03,9,4.9,11.7,3.7
20071105,0.79,1.0275,1.01,0,5.2,0.9,10.9,2.2
20071106,0.72,1.0297,0.53,0.02,7.3,3.3,9.8,2.5
20071107,0.75,1.0294,0.33,0.17,6.6,4.1,8.3,2.4
20071108,0.81,1.0221,0.3,0.51,8.7,6.9,10.1,3.7
20071109,0.67,1.0215,0.63,0,5.2,3,8.9,3.3
20071110,0.7,1.0233,0.14,0,5.7,3.2,8.8,4.2
20071111,0.78,1.0168,0.26,0.41,8.7,7.1,10.3,4.8
20071112,0.76,1.0223,0.63,0.01,4.7,1.9,7.6,1.6
20071113,0.72,1.0177,0.56,0.05,4,1.5,6.6,3.8
20071114,0.84,1.0102,0.16,0.3,2.8,0.1,4.8,4.1
20071115,0.82,1.0214,0.3,0,0,-2.8,2.1,3.2
20071116,0.72,1.0279,0.29,0,-1.2,-4.4,1,2.6
20071117,0.79,1.0266,0.88,0,-1.4,-5.5,2.3,2.2
20071118,0.78,1.0151,0.81,0,-0.6,-3.8,3.7,3.8
20071119,0.7,1.0128,0.3,0,0.9,-2.1,3.1,4.4
20071120,0.65,1.0133,0.36,0,4.3,0.6,7.4,3.1
20071121,0.81,1.0116,0.19,0.65,6.3,4.7,8,2.8
20071122,0.88,1.0102,0.22,0.92,7.2,6.1,9.1,2
20071123,0.94,1.0136,0.12,0.85,8,6.5,9.7,3.8
20071124,0.92,1.0235,0.07,0,4.6,3.8,7,3.1
20071125,0.77,1.0257,0.2,0,4.4,2.1,6.1,2.4
20071126,0.74,1.0291,0.48,0,4.8,2.9,6.7,1.2
20071127,0.78,1.0297,0.73,0,2.5,-1.3,7,1.6
20071128,0.83,1.0229,0.7,0,0.1,-3,5.5,1.9
20071129,0.85,1.0173,0.48,0,0,-3.4,2.2,3.1
20071130,0.87,1.0165,0.16,0.02,4.7,1.5,8.1,3.3
20071201,0.86,1.0153,0.12,0.06,6.4,2.1,9.5,5.7
20071202,0.63,1.0119,0.34,0.69,9.7,5.7,12,8.8
20071203,0.75,1.0056,0.33,0.52,7.1,4.7,10.3,6.1
20071204,0.78,1.0207,0.26,0,6.3,4.7,7.6,3.4
20071205,0.78,1.0238,0.64,0.12,7.4,5.3,11.2,5.3
20071206,0.73,1.0221,0.41,0.11,9.8,7.1,11.9,6.2
20071207,0.72,1.0094,0.31,0.17,10.2,5.3,14.5,7
20071208,0.72,1.012,0.51,0.19,5.8,4.1,7.3,5.8
20071209,0.66,0.9986,0.35,0.1,8.4,5.5,10.9,8.7
20071210,0.8,1.0048,0.28,0.31,6.2,5.2,7.8,5.9
20071211,0.88,1.0228,0.12,0.64,4.4,2.6,5.9,2.7
20071212,0.9,1.0334,0.1,0.01,3.8,3.2,5.1,1.8
20071213,0.75,1.0363,0.27,0,4.6,2.7,6.6,3.8
20071214,0.76,1.0353,0.47,0,0.4,-1.1,3.3,5.1
20071215,0.57,1.0321,0.33,0,-0.5,-1.6,0.8,5.4
20071216,0.73,1.0326,0.18,0,-1.6,-4.7,1,4.2
20071217,0.64,1.0308,0.09,0,-0.7,-3.7,0.3,5.8
20071218,0.72,1.0341,0.16,0,-2.4,-5.5,-1.4,3.8
20071219,0.74,1.0388,0.58,0,-2.2,-4.7,0.3,3.6
20071220,0.8,1.0362,0.58,0,-2.6,-4.4,0.3,3.9
20071221,0.8,1.0316,0.61,0,-2.8,-4.6,0.4,3.1
20071222,0.84,1.0299,0.53,0,-2.6,-4.5,1.3,2.1
20071223,0.87,1.0315,0.57,0,-3.2,-5.6,0.3,1.1
20071224,0.87,1.0313,0.61,0,-4.3,-7.4,-0.1,1.7
20071225,0.84,1.0268,0.57,0,-3.9,-8.5,0.2,2
20071226,0.87,1.0308,0.14,0.12,-1.3,-3.8,1.3,2
20071227,0.89,1.037,0.41,0,0.4,-0.6,2.3,1.6
20071228,0.81,1.0336,0.53,0,-0.9,-2.8,1.4,3.2
20071229,0.8,1.0266,0.58,0.47,0,-3.8,3.5,4.3
20071230,0.85,1.0275,0.36,0,3.8,1.3,6.2,1.5
20071231,0.86,1.0311,0.49,0,0.9,-2.4,4.9,1.3
20080101,0.86,1.0257,0.22,0,-0.5,-2.2,0.9,3.9
20080102,0.67,1.0181,0.25,0,-1.4,-2.1,-0.8,5.2
20080103,0.68,1.0076,0.28,0,-0.5,-3.1,3.2,3.6
20080104,0.8,1.0131,0.14,0,-0.3,-3.6,2.3,5.2
20080105,0.74,1.0126,0.1,1.14,6.3,1.7,11.6,4.2
20080106,0.88,1.0157,0.19,0.54,6.4,4.6,8.3,3.5
20080107,0.79,1.0211,0.28,0.37,7,2.3,11.5,4.7
20080108,0.76,1.0251,0.6,0,3.7,0.9,6.9,3.4
20080109,0.87,1.0213,0.16,0.12,3.7,1,6.3,4
20080110,0.82,1.0203,0.67,0,6.1,3.7,9.3,5.8
20080111,0.65,1.0093,0.65,0.1,7.3,3.8,11,7.3
20080112,0.8,1.014,0.15,0.09,4.7,2.8,7.7,4.1
20080113,0.79,1.0184,0.64,0,3,0.9,5.9,4.8
20080114,0.86,1.0153,0.22,0.57,2.7,0.1,4.3,5.3
20080115,0.81,1.0098,0.62,0.18,5,1.8,8.2,8.6
20080116,0.74,1.0036,0.49,0.13,7,4.8,10.1,4.3
20080117,0.8,1.0146,0.45,0.29,5.4,3,9.7,5.4
20080118,0.78,1.0229,0.33,0.03,9.4,4.9,12,5.2
20080119,0.61,1.0305,0.34,0,11.9,10,13.5,3.7
20080120,0.65,1.0302,0.76,0,9.2,3.6,12.6,1.8
20080121,0.76,1.0238,0.54,0.51,7.2,3.4,10.9,4.8
20080122,0.78,1.0232,0.25,0.26,5.9,0.1,10.9,3.1
20080123,0.75,1.034,0.83,0,1.7,-3.1,6.7,2.1
20080124,0.65,1.0327,0.74,0.04,3.6,-1,7.8,1.8
20080125,0.82,1.0408,0.56,0,4.4,0.1,7.3,1.1
20080126,0.81,1.0403,0.79,0,1.9,-1.2,6.8,2.4
20080127,0.6,1.0371,0.64,0,3.5,-1.2,11.2,1.2
20080128,0.6,1.0346,0.88,0,2.7,-0.4,8.5,1.6
20080129,0.77,1.0291,0.88,0,2.2,-1.6,7.5,2.2
20080130,0.8,1.0273,0.33,0.04,2.7,0.6,5.4,2.1
20080131,0.83,1.0251,0.27,0.02,1.4,0.7,3,6.2
20080201,0.63,1.0081,0.37,0.62,7.6,1.2,12.8,6
20080202,0.76,1.0194,0.76,0,2.2,-1.7,5.5,2.1
20080203,0.73,1.0177,1.04,0,0.7,-3,5.5,5.5
20080204,0.76,1.0117,0.26,0.01,3.1,-0.6,6.2,5.2
20080205,0.76,1.0222,0.56,0.11,5.1,0.5,12,8.1
20080206,0.65,1.027,0.52,0.01,10,5.1,12.6,3.3
20080207,0.8,1.0382,1.06,0,4.6,0.1,9.4,2.6
20080208,0.76,1.037,1.09,0,2.5,-2.1,9.1,4.1
20080209,0.69,1.0347,1.12,0,2.7,-2.3,9.3,2.6
20080210,0.7,1.034,1.1,0,2.8,-2.7,8.5,3.5
20080211,0.74,1.0333,1.13,0,2.5,-2.1,8.5,3.9
20080212,0.69,1.0331,1.01,0,2.6,-0.8,8.5,3.3
20080213,0.74,1.0351,1.11,0,1.7,-2.1,7.4,3
20080214,0.84,1.0351,1.13,0,0.3,-3.5,6.8,3.6
20080215,0.8,1.0352,0.16,0,0.1,-1.6,1.7,5.3
20080216,0.52,1.0397,1.34,0,0.7,-4.8,5.8,5.3
20080217,0.53,1.0408,1.31,0,0.7,-3,6.3,3.2
20080218,0.61,1.0344,1.32,0,1.1,-5,8.8,3.6
20080219,0.58,1.0266,1.31,0,2.6,-3.4,10.9,2.6
20080220,0.76,1.0246,0.71,0.41,3.8,-1.3,9.5,2.2
20080221,0.92,1.0283,0.22,0.16,6.9,5.5,8.9,1.9
20080222,0.77,1.031,0.7,0,8.7,4.1,12.9,2.3
20080223,0.68,1.0295,1.31,0,11.1,6.2,16.5,1.4
20080224,0.67,1.0242,1.4,0,9.7,3.2,17.7,3.3
20080225,0.7,1.0244,1.19,0,8.3,2.9,14.9,2
20080226,0.73,1.0185,0.81,0.23,9.4,3.5,16.5,4.3
20080227,0.72,1.0212,1.01,0,8.3,3.8,11.1,2.4
20080228,0.69,1.0235,1.09,0.01,8,2.4,12.7,3.2
20080229,0.72,1.0202,0.7,0.32,11.8,8.6,15.3,5.7
20080301,0.64,1.0128,0.62,0.26,11.9,9.9,13.7,6.3
20080302,0.64,1.0176,0.5,0,11.4,9.3,13.5,4.6
20080303,0.73,1.0149,0.87,0.3,8.8,3.6,13.3,4.6
20080304,0.78,1.016,1.04,0.28,3.1,0.7,6.3,5.8
20080305,0.66,1.0276,1.5,0.08,1.3,-2.1,4.7,4.2
20080306,0.6,1.0267,1.73,0,0.3,-4.8,5.6,1.9
20080307,0.63,1.0173,0.92,0.02,1.4,-3.5,5.5,3.1
20080308,0.78,1.0144,1,0,4.6,1.5,10.1,3.2
20080309,0.69,1.0084,1.34,0,6.6,-0.2,12.3,5.4
20080310,0.64,0.9983,0.81,0.13,8.6,5.2,11.1,10.1
20080311,0.63,1.0021,1.16,0.32,9.2,6.4,12.8,7.6
20080312,0.69,1.0084,0.88,0.78,10.7,6.6,13.8,6.6
20080313,0.58,1.0201,0.62,0.02,7.8,5.4,10.3,4.1
20080314,0.65,1.016,1.15,0,11.5,7.4,16.3,3.3
20080315,0.64,1.0101,1.6,0,11.7,4.2,18.1,4.7
20080316,0.6,1.0069,1.09,0.03,10.6,7.8,12.9,7.6
20080317,0.78,1.0107,0.4,0.36,6.8,3.9,8.9,3.6
20080318,0.6,1.0144,1.3,0,3.9,-0.5,8.2,5.2
20080319,0.67,1.0166,1.45,0,2.1,-2.4,7.1,4.3
20080320,0.64,1.0176,1.4,0.1,3.3,0,6.9,4.2
20080321,0.77,0.993,0.51,0.85,4.1,2.1,7.9,8
20080322,0.69,0.9921,1.19,0.07,3.2,1.3,7.1,5.6
20080323,0.83,0.9993,0.55,0.23,0.6,-2.3,2.8,3.9
20080324,0.74,0.9998,1.03,0.16,-0.4,-4.5,2.7,3.5
20080325,0.76,1.0079,1.52,0.03,1.2,-0.8,4.3,3.5
20080326,0.8,1.0053,0.87,0.18,4.8,2.1,8.5,4.4
20080327,0.73,1.0039,1.34,0,5.2,0.8,10.1,3
20080328,0.59,1.0127,2.14,0.14,7,-0.2,13,5.6
20080329,0.55,1.0204,2.24,0,9.7,6.5,14.7,4.3
20080330,0.46,1.0118,1.86,0.03,12.5,5.9,20.3,4.6
20080331,0.69,1.019,1.2,0.04,9.2,6.5,12.7,3.8
20080401,0.64,1.0246,1.74,0,10.9,6.4,15.8,2.5
20080402,0.62,1.0245,1.09,0,10.3,8.2,12.8,4
20080403,0.7,1.0251,0.88,0.08,7.8,6,10.9,3.8
20080404,0.67,1.0267,1.36,0,7.2,2.7,11.3,2.2
20080405,0.65,1.0132,1.42,0.48,8.7,3.9,14.9,2.7
20080406,0.74,1.0032,1.32,0.15,5.2,3,8.7,3.5
20080407,0.62,1.0075,1.69,0,2.7,-0.8,7,2.2
20080408,0.72,1.0052,0.57,0,3,-1.7,6,3.6
20080409,0.84,0.9978,0.62,2.07,8.1,5.2,11.6,3.5
20080410,0.94,0.9976,0.43,1.92,8.6,7.7,9.6,2.7
20080411,0.86,1.0013,0.73,0.67,9,5.6,14.4,4.1
20080412,0.71,1.0132,1.67,0,8.2,4.1,12.8,4.2
20080413,0.64,1.0146,1.55,0.05,9.4,4.2,15.2,3.5
20080414,0.74,1.0166,1.01,0.08,7.6,5.5,10.7,3.6
20080415,0.81,1.0213,0.88,0.39,5.9,4.4,8.2,2.1
20080416,0.77,1.0188,1.93,0.16,5.5,2.6,10,4.2
20080417,0.75,1.0061,1.82,0.02,6.2,2.4,11.1,5.9
20080418,0.71,0.9961,2.26,0.02,10.7,4.5,16.7,3.8
20080419,0.6,1,1.77,0.02,12,8.2,17,3.9
20080420,0.72,1.0027,1.62,0,10.7,4.7,16.5,2.9
20080421,0.89,1.0009,0.44,2.76,9.8,8.4,11.4,4.1
20080422,0.91,1.0082,0.25,1.78,9.9,9.2,10.4,2.6
20080423,0.89,1.0189,0.69,0.1,11.7,9.8,13.8,2.3
20080424,0.7,1.0247,2.12,0,13.7,9.2,19.1,3.9
20080425,0.6,1.0289,1.54,0,13.2,8.1,17.1,1.7
20080426,0.56,1.027,2.88,0,13,4.9,19.6,2.7
20080427,0.56,1.0196,2.64,0,14.8,7,21.4,3.2
20080428,0.78,1.0113,1.01,0.25,13,9.7,18,4.3
20080429,0.61,1.0068,2.28,0.01,11.7,8.6,16.4,6.9
20080430,0.74,1.0056,0.98,0.19,9.7,7.3,13.6,6.6
20080501,0.71,1.0157,2.08,0.01,10.8,6.7,16.5,4.3
20080502,0.6,1.0224,2.68,0,13.7,6.2,20.8,1.6
20080503,0.59,1.0236,2.51,0,14.3,6.5,22.1,2.9
20080504,0.58,1.0206,2.76,0,16,7.1,23,2.5
20080505,0.45,1.0215,3.2,0,15.7,8.7,21.7,2.7
20080506,0.47,1.0206,3.14,0,16.6,7.9,23.5,2.4
20080507,0.51,1.0187,3.1,0,17.1,8.5,23.6,3.2
20080508,0.49,1.016,3.16,0,17.3,9.5,23.9,2.3
20080509,0.52,1.0134,2.82,0,17.5,8.7,24.6,1.8
20080510,0.44,1.013,3.14,0,19.4,10.2,26.6,3.1
20080511,0.59,1.0148,3.03,0.4,16.7,10.6,24.4,3
20080512,0.66,1.0147,3.21,0,16.3,9.3,23.4,1.8
20080513,0.55,1.0125,3.15,0,17.4,9.2,24.8,1.3
20080514,0.55,1.0123,2.75,0.01,17.8,10.5,25.6,2.8
20080515,0.76,1.0114,1.79,1.04,15.9,13.6,20.2,2.1
20080516,0.78,1.0089,2.47,0.81,16.8,12.9,22.1,1.9
20080517,0.89,1.0082,0.73,0.43,14.5,12.6,16.6,3.3
20080518,0.84,1.0083,1.75,1.1,13.7,11.6,18.7,2.5
20080519,0.84,1.0094,0.87,0.05,13.2,11.3,15.9,4.3
20080520,0.66,1.0104,0.89,0,13.6,10.4,16.2,2.9
20080521,0.7,1.0138,0.9,0,11.7,8.6,14.4,2.4
20080522,0.76,1.0145,1.14,0,13,10,16.6,1.4
20080523,0.66,1.0118,3.13,0.01,15.8,10,21.8,3.6
20080524,0.84,1.0098,1.03,0.78,15.4,12.9,19.3,2.2
20080525,0.76,1.0115,2.06,0.13,18.2,13.4,23.9,2.9
20080526,0.79,1.0099,1.44,0.16,19,15.6,24.2,2.7
20080527,0.81,1.009,2.01,0,19.8,16,23,2.7
20080528,0.65,1.0112,2.57,0,20.4,17.4,24.3,4.2
20080529,0.78,1.0088,1.74,0.4,20,16.4,24.2,1.5
20080530,0.77,1.0101,2.18,1.69,19.3,15.6,24.8,1.6
20080531,0.84,1.0149,1.82,0.44,17.4,14.7,22.7,2.5
20080601,0.76,1.014,1.82,0,19.1,14.4,24.5,3.6
20080602,0.76,1.0123,1.89,0,18,14.9,22.7,3.2
20080603,0.73,1.0145,2.34,0.38,17.7,13.2,22.4,3.5
20080604,0.86,1.0164,0.6,0.06,14.4,13.9,15.2,2.2
20080605,0.88,1.0124,0.6,0.1,15,13.8,16.2,1.8
20080606,0.86,1.0139,0.49,0.12,13.4,11.7,15.1,3.4
20080607,0.89,1.0171,0.37,0.07,12.3,11.6,12.9,2.9
20080608,0.83,1.0177,1.6,0.01,15.2,12,21.1,3.2
20080609,0.75,1.0194,2.84,0,17.5,9.9,24.7,3.9
20080610,0.75,1.0192,2.87,0.54,19.1,13.3,26.4,3.7
20080611,0.84,1.0176,1.48,0.33,17.3,14.6,22.3,4.3
20080612,0.71,1.0139,2.86,0.31,15.9,11.3,21.3,3.5
20080613,0.71,1.0163,2.06,0.07,12.8,9.9,17.2,2.1
20080614,0.62,1.0163,2.76,0,13.4,8.8,19,1.9
20080615,0.81,1.0128,1.19,0.7,11.8,8.2,15.4,1.1
20080616,0.82,1.0102,1.53,0.46,13.6,10.9,16.4,3.3
20080617,0.88,1.0117,1.19,0.24,15.3,12.6,19.2,3
20080618,0.64,1.0147,2.14,0,18.5,14.5,22.8,3.4
20080619,0.52,1.0158,2.88,0,21.1,15,26.2,4.3
20080620,0.63,1.0201,2.5,0,20.2,14.8,26,3
20080621,0.64,1.0195,3.39,0,22.3,13.6,29,1.5
20080622,0.66,1.0165,2.81,0.05,24.4,17.3,31.4,3.5
20080623,0.7,1.0171,3.11,0,24.4,19.5,30.5,2.8
20080624,0.78,1.0158,1.88,0,22.5,17.5,28.2,1.9
20080625,0.68,1.0161,2.98,0,24,19.5,30.5,3.3
20080626,0.66,1.0196,1.68,0,21.2,17.2,25.6,2.7
20080627,0.6,1.0204,3.32,0,20.9,15.6,25.9,2.8
20080628,0.61,1.0211,3.45,0,20.8,13.4,26.9,2.2
20080629,0.63,1.0178,3.33,0,23.2,16.4,29.3,1.6
20080630,0.63,1.0186,3.03,0,22.8,18.1,28.3,1.7
20080701,0.61,1.0146,2.87,0,23.3,15.6,31.3,3.3
20080702,0.55,1.0102,3.09,0.78,25,18.5,32.5,2.5
20080703,0.89,1.013,1.14,1.51,18.2,14.5,22.9,3.6
20080704,0.63,1.017,3.3,0,18,13.2,22.9,2.5
20080705,0.61,1.0144,3.04,0,20,12.7,26.7,3.5
20080706,0.81,1.0113,1.43,0.67,18.3,15.2,22.3,5.3
20080707,0.63,1.0118,2.61,0,17.7,14,22.4,6.9
20080708,0.68,1.0171,1.61,0.14,16.5,14.3,20,4.8
20080709,0.66,1.0182,3.08,0,18.7,13.3,24.1,3.3
20080710,0.6,1.0143,3.34,0,21.8,13.8,29.1,4.1
20080711,0.73,1.0112,2.38,4.77,21.1,17.4,28.5,4.1
20080712,0.78,1.0127,1.08,1.27,17.5,15.6,20.2,3.3
20080713,0.88,1.0142,0.92,1.03,15.1,13.3,17.4,2.2
20080714,0.77,1.0231,2.2,0,15.8,12.7,20.6,1.2
20080715,0.64,1.0276,3.37,0,18.2,11.2,24.7,2.1
20080716,0.63,1.0206,3.27,0.34,20.7,13.2,26.6,3.3
20080717,0.85,1.016,1.2,0.7,16.9,15.5,20,2.7
20080718,0.71,1.0153,1.69,0,18,15,23,3.7
20080719,0.64,1.014,2.4,0,20.3,13.9,25.7,4.1
20080720,0.64,1.0147,1.84,0,19.8,16,24.7,3.5
20080721,0.56,1.0211,2.2,0,15.9,12.1,18.8,3.2
20080722,0.68,1.0249,1.49,0,15.1,12.4,17.8,1.4
20080723,0.65,1.0227,3.04,0,17,10,23.1,4.1
20080724,0.58,1.0155,3.25,0,19.5,11,26,4.6
20080725,0.59,1.0118,3.15,0,21.4,14,27.5,1.9
20080726,0.67,1.0124,2.18,0.04,21.8,16.2,28.1,1.6
20080727,0.8,1.0149,1.94,0,21.4,17.5,26,1
20080728,0.7,1.0138,2.8,0,23.7,18.2,29.4,2.6
20080729,0.67,1.0162,2.67,0,23.7,19.1,28.4,2.9
20080730,0.72,1.0172,1.95,0.01,23,18.4,28.8,1.5
20080731,0.57,1.0147,2.61,0.01,25,18.3,32,2.9
20080801,0.75,1.0182,1,0.09,20.6,18.3,22.8,4
20080802,0.66,1.0193,2.4,0,21.1,16.9,25.8,5
20080803,0.68,1.0171,2.66,0,22.2,18.1,26.9,5.6
20080804,0.76,1.0146,0.77,0.28,20.2,17,23.2,3.5
20080805,0.68,1.0171,2.4,0,20.9,16.5,26.1,1.6
20080806,0.66,1.0137,2.61,0,22.4,14.8,29.5,3.4
20080807,0.7,1.0097,1.7,0.19,21.8,17.6,29.1,5.4
20080808,0.75,1.0133,1.64,0.25,17.6,15.3,22.2,4.1
20080809,0.69,1.0166,2.27,0,18.6,15.1,23.7,3.3
20080810,0.66,1.0124,2.73,0.02,19.8,13,26.3,4.4
20080811,0.85,1.0076,1.02,2.66,18.7,16.1,23.8,2.6
20080812,0.92,1.0047,0.35,3.31,17.4,14.8,19.4,8.2
20080813,0.67,1.0142,2.87,0,17.5,12.6,22.7,6.5
20080814,0.69,1.0161,2.27,0.84,17.2,11.7,22.3,1.9
20080815,0.85,1.0145,0.64,0,14.1,11.5,15.8,2.2
20080816,0.67,1.0124,2.8,0,16.1,10.1,22,3.1
20080817,0.77,1.0127,1.47,0.19,16.2,11.6,21.1,4.2
20080818,0.68,1.0139,2.69,0,20.4,13.2,27.2,5.3
20080819,0.79,1.0145,1.5,0.96,18.9,15.5,26.1,5.7
20080820,0.75,1.0187,1.4,0,17.2,14.4,20.5,3.9
20080821,0.69,1.0199,2.52,0,17.4,11.8,23.3,2.9
20080822,0.81,1.0157,1.08,0.31,16.2,12.6,20.6,3.1
20080823,0.77,1.0161,1.13,0.11,15.5,11.9,18.8,2
20080824,0.7,1.0161,2.7,0,15.9,9.8,22.3,2.6
20080825,0.71,1.0185,2.23,0,18.5,14.5,23.8,2.5
20080826,0.73,1.0229,2.32,0,18.7,14,24.3,2
20080827,0.7,1.0217,2.56,0,19.3,13.1,26,2.4
20080828,0.81,1.0207,1.88,0,18.1,14.5,23.1,2.1
20080829,0.76,1.0194,2.3,0,17.9,12.5,24.1,3.9
20080830,0.71,1.0165,2.52,0,19.9,12.4,27.3,1.9
20080831,0.72,1.0144,2.06,0.33,21.6,15.3,28.2,4.9
